doc_id,domain,corpus,drug_group,group_fold,axis1_role,cv_round1,cv_round2,cv_round3,cv_round4
cadecv1:LIPITOR.507,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.508,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.509,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.51,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.510,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.511,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.512,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.513,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.514,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.515,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.516,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.517,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.518,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.519,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.52,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.520,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.521,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.522,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.523,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.524,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.525,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.526,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.527,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.528,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.529,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.53,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.530,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.531,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.532,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.533,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.534,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.535,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.536,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.537,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.538,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.539,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.54,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.540,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.541,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.542,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.543,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.544,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.545,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.546,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.547,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.548,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.549,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.55,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.550,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.551,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.552,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.553,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.554,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.555,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.556,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.557,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.558,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.559,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.56,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.560,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.561,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.562,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.563,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.564,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.565,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.566,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.567,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.568,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.569,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.57,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.570,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.571,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.572,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.573,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.574,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.575,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.576,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.577,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.578,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.579,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.58,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.580,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.581,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.582,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.583,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.584,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.585,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.586,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.587,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.588,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.589,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.59,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.590,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.591,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.592,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.593,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.594,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.595,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.596,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.597,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.598,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.599,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.6,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.60,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.600,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.601,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.602,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.603,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.604,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.605,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.606,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.607,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.608,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.609,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.61,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.610,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.611,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.612,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.613,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.614,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.615,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.616,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.617,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.618,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.619,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.62,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.620,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.621,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.622,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.623,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.624,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.625,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.626,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.627,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.628,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.629,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.63,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.631,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.632,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.633,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.634,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.635,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.636,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.637,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.638,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.639,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.64,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.640,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.641,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.642,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.643,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.644,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.645,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.646,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.647,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.648,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.649,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.65,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.650,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.651,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.652,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.653,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.654,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.655,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.656,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.657,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.658,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.659,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.66,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.660,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.661,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.662,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.663,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.664,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.665,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.666,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.667,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.668,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.669,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.67,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.670,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.671,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.672,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.673,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.674,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.675,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.676,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.677,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.678,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.679,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.68,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.680,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.681,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.682,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.683,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.684,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.685,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.686,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.687,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.688,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.689,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.69,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.690,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.691,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.692,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.693,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.694,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.695,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.696,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.697,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.698,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.699,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.7,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.70,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.700,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.701,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.702,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.703,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.704,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.705,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.706,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.707,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.708,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.709,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.71,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.710,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.711,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.712,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.713,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.714,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.715,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.716,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.717,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.718,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.719,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.72,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.720,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.721,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.722,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.723,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.724,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.725,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.726,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.727,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.728,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.729,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.73,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.730,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.731,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.732,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.733,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.734,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.735,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.736,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.737,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.738,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.739,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.74,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.740,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.741,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.742,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.743,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.744,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.745,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.746,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.747,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.748,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.749,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.75,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.750,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.751,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.752,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.753,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.754,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.755,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.756,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.757,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.758,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.759,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.76,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.760,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.761,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.762,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.763,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.764,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.765,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.766,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.767,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.768,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.769,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.77,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.770,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.771,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.772,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.773,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.774,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.775,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.776,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.777,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.778,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
cadecv1:LIPITOR.779,forum,cadec_v1,STATIN,2,forum,train,calib,test,train
